id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
4B974DQEM5,inicialization,0.25841974743071094,0.029875249139708127,0.0,,2,,,41,2656
X12SO3R4IL,inicialization,0.26773024644948096,0.03404010005204784,1.0,41,2,2656,,41,2567
RX5WESWVLI,inicialization,0.20198419914916677,0.08847584557231439,0.0,4,30,268,2,4,16
X29TQ521PJ,inicialization,0.3070057346105427,0.01359903226555595,1.0,22,8,504,6,22,504
9NIURIW928,inicialization,0.24441171289812103,0.04366245958096715,0.0,28,11,1391,4,28,1391
YIKCW87EG8,inicialization,0.3646387981393554,0.011612403503187759,1.0,21,22,587,8,21,587
ANG0HXOSNI,inicialization,0.5053952149919976,0.0015228429863159288,1.0,6,30,817,8,6,38
RGV3A168MG,inicialization,0.20273513579480462,0.09060079041664218,0.0,35,13,7,3,4,7
KCUA7K7VUH,inicialization,0.32017404367112756,0.01713001984921156,1.0,34,33,1423,7,34,799
CHM9X70DWU,inicialization,0.23913748915519717,0.03955088597427116,1.0,33,20,1593,4,33,1080
WYA0VZD6SJ,inicialization,0.19999360849887027,0.09670343256117667,1.0,21,17,2238,2,21,778
RMVQ7CTKXJ,inicialization,0.3512954979001933,0.021007992961931315,0.0,27,19,1495,8,27,1126
2HBF823FFW,inicialization,0.2140139048880847,0.08620916943412671,0.0,34,36,2378,1,34,762
Q0ADVR5CDE,inicialization,0.3098374652849343,0.013970948841491818,1.0,6,17,2425,4,6,39
K3SO6M6AIL,inicialization,0.1979852798139058,0.10025149620433349,1.0,17,22,2237,1,17,519
OHVRTZBDBG,inicialization,0.2801211448398785,0.023947124323275754,1.0,26,15,2296,6,26,1214
F512K3JL16,inicialization,0.25980142044149823,0.016849972473392087,1.0,17,33,2080,5,17,521
HGP75L1OTJ,inicialization,0.31092719583664774,0.014488011923187785,1.0,4,39,2473,5,4,15
0W3MGW7MPZ,inicialization,0.30701047791401337,0.021616925243743673,0.0,20,8,1193,7,20,1193
P957TNA6CH,inicialization,0.2904207565728104,0.017370450766988288,1.0,30,8,1181,6,30,1181
COOLVT7RKG,inicialization,0.24142477174807642,0.048319442528131085,0.0,38,11,1469,3,38,1469
JZ2KUSR6LW,inicialization,0.32303560736401715,0.01715836610798354,0.0,23,34,1799,7,23,740
E22TCOWENY,inicialization,0.3384572119037925,0.004925760123712639,1.0,20,18,2623,7,20,879
O85W20RMFO,inicialization,0.3264582887339541,0.014434734617544083,0.0,23,8,1447,8,23,1435
APAAXG5M06,inicialization,0.3062440650363434,0.011555710985643813,0.0,6,31,695,6,6,36
KEPUR9U05Z,inicialization,0.3184152441544613,0.020664422644767415,1.0,38,29,2146,7,36,878
577U8PHCTP,inicialization,0.2972245359915646,0.015376991580819621,0.0,5,29,792,5,5,24
O2F4TCYCV8,inicialization,0.2560763802097614,0.033399406299563256,0.0,31,8,1054,5,31,1054
IJKAF51P6U,inicialization,0.22677154099361752,0.035389450273831696,0.0,24,37,2134,4,24,663
17JP4793GQ,inicialization,0.27963222606106974,0.02814373670628767,1.0,33,13,2373,6,33,1422
96ERIQ57H0,inicialization,0.2434108293670434,0.0728164159673451,0.0,40,5,1999,2,40,1999
B4FNJ0A0YN,inicialization,0.2419981285594489,0.04972207005555866,0.0,38,20,1545,4,36,1063
NEP3Q3S80F,inicialization,0.32897078712707806,0.009459112400087979,0.0,17,37,2655,7,17,515
6JDKBJZ6D6,inicialization,0.19892165445264087,0.06259878500421437,1.0,29,35,572,3,29,572
UW2TZM99MW,inicialization,0.1846956946639563,0.07798602222073472,0.0,12,32,1565,2,12,280
2AU8PC7E2Y,inicialization,0.3113075452008369,0.02773664344777936,1.0,34,10,1764,8,34,1643
4FAY5WSGSI,inicialization,0.2539859999707841,0.03648368416666781,0.0,27,3,2303,4,27,2255
9OEN1U2P55,inicialization,0.42520280198501936,0.00425330490055586,1.0,9,6,911,8,9,138
3JL4M258GY,inicialization,0.193406644280937,0.06332451753301485,1.0,7,4,1500,3,7,74
ZBYEOE5O9S,inicialization,0.3072024508416651,0.008169869907748296,0.0,31,23,271,6,22,271
THLXTEVS2I,inicialization,0.3397998178607393,0.010865155139415779,1.0,21,36,349,7,21,349
0FFM3TDAOU,inicialization,0.21333632533697622,0.08595507766874905,1.0,27,16,1164,2,27,1066
O3ORLO4FRJ,inicialization,0.3186779705484901,0.018451023812223452,1.0,38,34,963,7,36,791
7G7LMRJZTD,inicialization,0.2074798175497723,0.07291511559126196,0.0,40,22,1976,2,39,987
LOGQGJXJW7,inicialization,0.30657233368223524,0.016701410755731748,0.0,38,28,386,6,26,386
1GUH7HIDEQ,inicialization,0.5282084252631303,1.0,1.0,4,32,2550,7,4,14
5W5GSHEFNT,inicialization,0.21679331590741358,0.0576265779986585,0.0,22,13,931,3,22,931
ZPID7W82Z4,inicialization,0.23375618525322395,0.03397316189880317,1.0,15,5,2381,4,15,621
SS08KR3OWQ,inicialization,0.20336601114521535,0.06391637375532602,0.0,19,37,1508,3,19,567
1YX17HEKA7,inicialization,0.19724715781309587,0.09718429439673013,1.0,7,26,1218,2,7,61
XEIKB4XM3X,crossover,0.28843509325684125,0.016988288555351706,1.0,7,29,1006,4,7,59
HELIUGLBTK,crossover,0.1987664732716542,0.055901895989038525,0.0,6,28,907,4,6,39
VV0KNWFYPX,crossover,0.2212163217355897,0.06607308007032603,1.0,33,19,1405,3,33,1074
AOWTGW8BBX,crossover,0.2272192641237638,0.05670583687035445,0.0,32,17,1304,3,32,1165
DUEGTB1LHF,mutation,0.2000144267188323,0.05168376777105513,1.0,20,27,2041,3,20,603
208FJ2UJQL,crossover,0.19282246475062936,0.09948717178106034,0.0,20,26,1705,2,20,640
LPVR1WPJOG,mutation,0.32173813857317635,0.01445966566441581,1.0,31,22,684,7,28,684
X3CDISRK8A,crossover,0.3345105109441415,0.013567270794883741,0.0,16,13,613,7,16,613
WER84K0WXF,crossover,0.26755609862375274,0.015674115016140286,1.0,29,27,572,,29,572
CIDGNDD2R3,mutation,0.24080393141003797,0.05271447872254681,0.0,41,10,2534,3,38,1592
7LG5JMLB4O,mutation,0.23319651658539575,0.048858021444798574,1.0,28,17,1225,4,28,1084
6ZLR9H58J5,crossover,0.22620625696717045,0.052225761899622816,0.0,27,16,1180,3,27,1180
