id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
2U3X4J5KYR,inicialization,0.37532034224510646,0.011111111111111072,110,0.0,,2,,,15,110
GPDE2PPO7J,inicialization,0.2874789521741853,0.0031746031746031633,110,1.0,15,2,110,,15,110
4U9WGVFUAR,inicialization,0.35178605652487727,0.2126984126984126,68,0.0,10,3,68,2,10,68
89BH6LU5A7,inicialization,0.36530479942337524,0.09682539682539681,56,1.0,9,5,82,1,9,56
KFRKB2QX42,inicialization,0.6012765080010087,0.034920634920634935,14,0.0,5,35,74,6,5,14
ZYXARFLDPD,inicialization,0.45749574577515406,0.06984126984126987,66,0.0,11,11,92,9,11,66
NXDRZNNXK6,inicialization,0.27704456261385224,0.11746031746031749,40,1.0,13,4,40,3,10,40
OW4D5Y6W1W,inicialization,0.6045854738582498,0.034920634920634935,10,1.0,4,30,95,6,4,10
9PRT9R44W4,inicialization,0.4342588342588891,0.022222222222222254,13,1.0,4,13,89,1,4,13
EINZS4QL86,inicialization,0.32995861381271074,0.009523809523809601,14,0.0,4,11,35,3,4,14
MEM7M1W5VI,inicialization,0.37322057276842935,0.07777777777777778,25,1.0,10,14,25,7,10,25
HQ479ZJEMB,inicialization,0.2852695792815624,0.05714285714285705,46,1.0,12,21,70,3,12,46
ALV4EVFH9M,inicialization,0.3387422152916908,0.06190476190476191,7,0.0,3,17,7,2,3,7
JXW3VPS5ZU,inicialization,0.3355706969300012,0.011111111111111072,58,0.0,8,3,95,5,8,58
05LQNO5W1Y,inicialization,0.3674821478664504,0.06507936507936518,30,1.0,6,7,37,3,6,30
HZSF13EDSQ,inicialization,0.3076805164920048,0.27936507936507937,11,0.0,4,32,17,4,4,11
J5N7UDTFMW,inicialization,0.3117728937838521,0.06507936507936518,27,0.0,7,22,44,4,7,27
3JKIEM7XCB,inicialization,0.42253595600008864,0.0793650793650793,27,0.0,9,15,27,2,9,27
ZAJV0VYNEX,inicialization,0.4953897994750919,0.0031746031746031633,52,0.0,9,7,110,9,9,52
5XT4XZYE5B,inicialization,0.3699797601964828,0.039682539682539764,7,0.0,3,30,87,3,3,7
AQWNFHWWEW,inicialization,0.407931369320665,0.13650793650793652,30,0.0,8,26,73,5,8,30
DAISD35C5B,inicialization,0.41586246474205435,0.2222222222222222,29,0.0,10,38,74,2,10,29
HR73B3Q717,inicialization,0.30844005537510244,0.13968253968253974,69,1.0,15,6,69,3,12,69
B6O47L1ZW0,inicialization,0.39519725377219184,0.06507936507936507,30,1.0,14,37,107,6,10,30
SSPFDMWIHO,inicialization,0.30882013781360906,0.04285714285714293,49,0.0,10,13,108,4,10,49
SLMTKTNSHE,inicialization,0.31839107697142455,0.08730158730158732,37,0.0,13,18,37,4,11,37
MF70E8GFY6,inicialization,0.4279078313059912,0.2666666666666667,32,0.0,14,33,50,2,10,32
NOFCOHPN56,inicialization,0.30977125958272644,0.11428571428571432,21,1.0,5,7,38,4,5,21
TJ2N4A18L9,inicialization,0.36841759504158544,0.10158730158730156,33,0.0,7,14,44,2,7,33
ON9S6OXW4S,inicialization,0.31225033200032604,0.13650793650793658,28,1.0,6,12,85,4,6,28
OODM07S2VP,inicialization,0.37133677662049924,0.014285714285714346,38,0.0,15,10,38,1,12,38
HC5HY1BFLI,inicialization,0.3340892473693956,0.12380952380952381,24,0.0,6,12,24,2,6,24
LME0LDQTPW,inicialization,0.27904645690624763,0.10158730158730156,42,1.0,8,12,79,3,8,42
LUV4BPITSW,inicialization,0.6012765080010087,0.034920634920634935,15,1.0,5,36,106,8,5,15
Y05CXXQJF1,inicialization,0.43763642364430977,0.10476190476190472,49,0.0,14,18,49,3,12,49
RUUX7Z2B38,inicialization,0.6761972113155987,0.0444444444444444,9,0.0,13,4,9,1,5,9
8PERXW8BUU,inicialization,0.41845488724341584,0.020634920634920617,12,0.0,9,37,12,5,8,12
ULJ9C7MOKU,inicialization,0.2874789521741853,0.19047619047619047,12,0.0,4,16,68,4,4,12
ZXVNC97GIG,inicialization,0.34152982450669034,0.19999999999999996,18,0.0,6,32,96,2,6,18
MU8RKEF3KA,inicialization,0.4342588342588891,0.022222222222222254,13,1.0,4,9,66,1,4,13
PY86QG1X33,inicialization,0.5996322804397787,0.058730158730158716,10,0.0,11,6,10,8,5,10
IYTAYJGQR1,inicialization,0.34915637455689574,0.12698412698412703,85,0.0,11,4,85,6,11,85
2PJQ01QQHG,inicialization,0.37742719363530963,0.08730158730158727,37,1.0,10,23,72,7,10,37
P32D8U8WI2,inicialization,0.6012765080010087,0.034920634920634935,15,1.0,5,30,38,9,5,15
2MUVJJKBY7,inicialization,0.5686689071862463,0.014285714285714263,16,0.0,4,4,47,8,4,16
U85LXILJHN,inicialization,0.6012765080010087,0.034920634920634935,15,1.0,5,27,101,6,5,15
NWBXZXIZDH,inicialization,0.34996437440341943,0.1507936507936508,5,1.0,5,16,5,2,3,5
W9E20FDHMT,inicialization,0.36592613603885815,0.13650793650793658,91,0.0,11,4,95,2,11,91
OAO4OHT8NW,inicialization,0.339736438955353,0.0031746031746031633,21,1.0,15,3,21,3,8,21
ESU6F0I899,inicialization,0.3475433767289233,0.08253968253968252,78,1.0,14,8,85,8,14,78
GS9XNZQ4S5,crossover,0.6012765080010087,0.034920634920634935,15,1.0,5,28,91,6,5,15
4T3ZLZ3YQP,mutation,0.3076805164920048,0.27936507936507937,11,0.0,4,24,83,4,4,11
GOONBTRK7U,crossover,0.31225033200032604,0.04761904761904767,35,1.0,7,12,54,3,7,35
HE9XXR6ZBY,mutation,0.36841759504158544,0.10158730158730156,36,0.0,7,12,49,2,7,36
416P0LR509,crossover,0.6012765080010087,0.034920634920634935,15,1.0,5,30,76,5,5,15
B56CZYFO2R,crossover,0.6045854738582498,0.034920634920634935,10,0.0,4,29,42,5,4,10
D93COG6U94,crossover,0.2934043860075909,0.09206349206349207,60,1.0,11,11,69,4,11,60
543YE2FE5A,crossover,0.4363528864751077,0.24761904761904763,47,0.0,8,11,68,3,8,47
NAMYRBJUT9,crossover,0.3640639474068318,0.05555555555555558,68,1.0,14,10,81,7,13,68
W60W9HI3JZ,mutation,0.3191625643980873,0.04285714285714293,73,0.0,12,8,80,5,12,73
LVFD0H6LKU,crossover,0.4367026520151651,0.09206349206349207,33,0.0,9,24,63,7,9,33
15U3ONEI8H,mutation,0.3191625643980873,0.04285714285714293,19,0.0,5,12,23,4,5,19
015K7USZD0,crossover,0.3984647155297112,0.009523809523809601,21,1.0,5,8,56,2,5,21
QLD9DM5A8U,crossover,0.40439131606796874,0.012698412698412653,21,1.0,5,8,47,2,5,21
CYT1OWBGRT,crossover,0.3154097750380014,0.06825396825396823,61,1.0,11,11,64,3,11,61
90R0CQVADV,crossover,0.41406580525830416,0.2571428571428571,59,0.0,10,11,59,2,10,59
83GXZXQFDN,crossover,0.3005060297050135,0.18571428571428572,15,1.0,5,31,96,4,5,15
994QCZYKYD,crossover,0.3027636815444237,0.20793650793650797,16,0.0,5,31,95,4,5,16
NORMXPGT9J,crossover,0.2836170211894178,0.09047619047619038,69,1.0,12,8,84,3,12,69
7101Y5S5BA,crossover,0.42344678313485606,0.13650793650793652,40,0.0,7,5,61,,7,40
AHWQXDF1GD,crossover,0.40538482582374147,0.04285714285714287,15,0.0,8,35,15,5,8,15
6B5QDR3P6M,crossover,0.3027636815444237,0.20793650793650797,14,0.0,5,34,14,4,5,14
QLE59HJVP0,crossover,0.37112781426692076,0.2063492063492064,47,1.0,11,9,47,2,10,47
Q5W7CGA2UQ,crossover,0.34513132923016276,0.05714285714285705,41,0.0,10,7,41,2,10,41
X3R6F318NQ,crossover,0.32858738311276925,0.014285714285714346,42,1.0,9,17,69,2,9,42
S00BKTQTIN,mutation,0.35026763340084166,0.009523809523809601,34,1.0,7,13,67,2,7,34
L1W0XQJY2O,crossover,0.36841759504158544,0.10158730158730156,24,0.0,9,9,24,2,8,24
1T3VY0ZJHG,mutation,0.35198878176626214,0.0793650793650793,20,0.0,8,6,20,2,8,20
JPDHWAFS29,crossover,0.3051232020792969,0.06507936507936518,39,0.0,10,22,48,4,10,39
YT8OJ1HJNO,crossover,0.3947629249936092,0.18095238095238098,35,0.0,8,17,35,3,8,35
64CJLYCSC9,mutation,0.3650978223428444,0.015873015873015872,41,1.0,14,23,93,7,12,41
1IXSA8Y3NL,crossover,0.37742719363530963,0.006349206349206327,43,1.0,14,22,96,7,12,43
04HEMQHI8A,crossover,0.32497682487703117,0.006349206349206327,30,1.0,11,8,30,3,10,30
R0HHGW2G9F,mutation,0.39259593963305106,0.13650793650793658,38,0.0,8,6,38,3,8,38
98MFJZRJDQ,crossover,0.31839107697142455,0.08730158730158732,40,0.0,10,21,41,4,10,40
0PJAFX87QH,mutation,0.31512195067171656,0.08730158730158732,41,0.0,10,19,57,4,10,41
714AE4X0ZS,crossover,0.29863020448054056,0.06984126984126982,20,1.0,5,14,77,4,5,20
HVKFNZ1YCJ,mutation,0.30408402744159524,0.0015873015873015817,18,0.0,5,14,76,4,5,18
6760W6CHZC,crossover,0.2934043860075909,0.0015873015873015817,70,1.0,13,9,95,,13,70
3TE4CNLK6V,mutation,0.29863020448054056,0.11746031746031749,71,1.0,10,5,94,3,10,71
PT6WSJTENO,mutation,0.2910838687134665,0.12380952380952381,36,1.0,8,18,61,3,8,36
L82AAPCPKC,mutation,0.37532034224510646,0.12380952380952381,32,0.0,8,22,50,2,8,32
19ONYN179Y,crossover,0.3076805164920048,0.27936507936507937,11,0.0,4,26,82,4,4,11
OXSYTIS0RS,crossover,0.3597399030686772,0.06190476190476191,8,0.0,3,20,73,3,3,8
07N88STTON,crossover,0.3152178786852592,0.01904761904761898,46,1.0,12,22,105,2,12,46
810RZRQWSI,mutation,0.32614569705290497,0.03809523809523807,48,0.0,9,12,101,,9,48
8T16VLZIUA,mutation,0.3403336924118613,0.17936507936507928,50,1.0,10,6,50,2,10,50
LCO2Z5VH5J,crossover,0.3114865897683272,0.041269841269841234,35,1.0,9,6,35,2,9,35
Y38VAY8IZ1,crossover,0.3552410543342346,0.060317460317460325,35,1.0,9,23,70,5,9,35
CV4BGIFS2H,crossover,0.36592613603885815,0.12380952380952381,34,0.0,8,11,34,2,8,34
XDSZS4EAUU,crossover,0.3989017190632148,0.09999999999999998,68,1.0,10,7,72,8,10,68
GV4G6GCYHV,mutation,0.43611982997826626,0.11428571428571432,39,0.0,7,6,70,,7,39
Z9Z9SXCQP2,crossover,0.433562537175991,0.20793650793650797,54,0.0,10,13,54,2,10,54
VJ7L8TLDI4,mutation,0.36841759504158544,0.14603174603174596,28,0.0,7,11,28,2,7,28
53VQI8G8NP,crossover,0.32497682487703117,0.18095238095238098,20,0.0,6,28,34,4,6,20
2JBIOGSIMK,mutation,0.3027636815444237,0.20793650793650797,16,0.0,5,26,27,4,5,16
0SD6HM4AGU,crossover,0.2898801964946741,0.09206349206349207,69,1.0,13,9,91,5,13,69
GYIP9F5AHH,crossover,0.34483044767476556,0.015873015873015817,73,0.0,12,8,84,,12,73
U59T3PBZBK,mutation,0.3191625643980873,0.09682539682539681,42,1.0,8,12,57,3,8,42
98VHZYJMC4,crossover,0.3490554450958807,0.1682539682539682,33,0.0,6,8,54,3,6,33
4YRAMG4SND,crossover,0.28325030349004265,0.007936507936507908,44,1.0,10,18,97,3,10,44
VHHGQNXGBA,mutation,0.3193555728883163,0.11904761904761907,24,1.0,6,18,85,3,6,24
SOWU17HVLL,mutation,0.40538482582374147,0.04285714285714287,15,0.0,8,35,15,5,8,15
GN8MWJ80GO,mutation,0.3027636815444237,0.20793650793650797,14,0.0,5,34,14,4,5,14
3ZQHJQWF88,crossover,0.5835468948300709,0.03650793650793649,9,0.0,8,13,9,6,5,9
AWGGUIP4CB,crossover,0.35361287258609386,0.17619047619047623,8,0.0,6,10,8,4,6,8
CPO1W5RRRE,mutation,0.2913619295718929,0.09682539682539681,21,1.0,5,11,51,3,5,21
ZXJDHNXJTC,crossover,0.2797757980571265,0.09682539682539681,20,1.0,5,15,31,3,5,20
FRQENQSS81,mutation,0.3111050361728279,0.07460317460317456,28,1.0,7,20,34,3,7,28
5XO97KFY7P,crossover,0.3313326564784185,0.11904761904761907,19,0.0,7,18,19,3,7,19
9KOL7ND2P4,crossover,0.3638573740531317,0.15873015873015872,30,0.0,8,26,105,3,8,30
80S0LZ5GFA,crossover,0.42561578619448537,0.15396825396825403,37,0.0,8,19,99,3,8,37
0PD86EITO0,mutation,0.34915637455689574,0.06190476190476191,15,1.0,4,12,70,2,4,15
S7OI6HBSFL,crossover,0.35026763340084166,0.08412698412698416,14,0.0,4,12,59,2,4,14
2Y35K4U6R4,crossover,0.30844005537510244,0.06507936507936518,35,1.0,9,23,77,4,9,35
3XITGQJ6CJ,crossover,0.36945860844899925,0.08730158730158732,28,0.0,7,22,76,3,7,28
HIPCG1VSLY,crossover,0.406822833186842,0.10952380952380952,37,1.0,7,9,89,5,7,37
MGUVSHP5UD,crossover,0.33834494413256866,0.006349206349206327,30,0.0,6,8,83,4,6,30
OV0B407DLK,crossover,0.2841674499904788,0.023809523809523725,60,1.0,10,8,103,,10,60
UGBM7DMBI3,crossover,0.36966701744214914,0.09682539682539681,53,1.0,9,7,96,1,9,53
WQPX4H14Q8,crossover,0.30758563271392503,0.025396825396825418,31,1.0,7,17,41,3,7,31
DZ6JIQP80T,mutation,0.2913619295718929,0.12857142857142856,24,1.0,6,17,25,2,6,24
VHOEEK2NC4,crossover,0.5996322804397787,0.034920634920634935,24,0.0,7,26,83,7,7,24
PC8TT04M28,crossover,0.519804927301508,0.04126984126984126,26,0.0,6,13,44,6,6,26
J7ZSC68HR3,crossover,0.2884015487644632,0.11904761904761907,21,1.0,5,10,47,3,5,21
