id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
CIUJZQZVJC,1,4,inicialization,0.2685898113563271,0.042187532764761726,0.0,,2,,,38,2684
6QNJW5ERYS,1,1,inicialization,0.2687697861776248,0.034134266373893274,1.0,38,2,2684,,38,2545
J1RSONZAZ8,1,2,inicialization,0.24753430995861136,0.03780991095973163,1.0,20,13,1970,5,20,1034
BQWKMBDQ1L,1,0,inicialization,0.19394626540412563,0.07332915941473273,1.0,23,16,398,7,20,398
2MNOVNQWKS,1,1,inicialization,0.21425808705784943,0.035463329928294485,0.0,16,22,1852,6,16,618
OS6KV1RMG6,1,6,inicialization,0.22103770788321964,0.09547189744542195,0.0,13,25,2486,9,13,373
C4G6G1S44Y,1,4,inicialization,0.37841245990010897,0.0072704070169762325,1.0,25,10,65,3,13,65
PHI1CQ133Z,1,1,inicialization,0.20118169248963835,0.06459887943266662,1.0,16,39,2060,7,16,455
T7QAOJKMXO,1,0,inicialization,0.3793631166714979,1.997090239513888e-06,1.0,18,14,366,2,18,366
5KBTEHECS0,1,1,inicialization,0.2882353291930354,0.018969361640090332,1.0,22,22,576,4,22,576
YU5EWC93OP,1,1,inicialization,0.19698521619178067,0.09365554387257768,1.0,15,15,1335,8,15,549
HQSKDOJSJQ,1,1,inicialization,0.4905504710286547,0.0002865824493711866,0.0,6,2,1431,2,6,45
WRVR0NRY4U,1,4,inicialization,0.2184784914337764,0.06514708070341513,0.0,29,21,1454,7,29,1014
H5LSM5IJQ5,1,0,inicialization,0.18427122045554978,0.08685245597164937,1.0,9,26,2068,8,9,127
F3C235ORQE,1,1,inicialization,0.29780800839542954,0.0023945111971857003,0.0,7,31,187,4,7,54
VHRTTDAGF8,1,0,inicialization,0.29323341935332037,0.0023945111971857003,0.0,6,24,1648,5,6,41
ZEIN9EPV3J,1,3,inicialization,0.3462281663700144,0.00721348994514992,0.0,22,5,2031,1,22,1613
QL86B1516V,1,1,inicialization,0.4036526318420015,0.0007309350276647475,1.0,7,33,2525,3,7,58
I4W8QFLURK,1,2,inicialization,0.3746193894350377,0.005445066538053989,0.0,13,34,2045,3,13,310
223B3VIYWY,1,0,inicialization,0.19402927009251425,0.05982583376021133,1.0,5,33,1812,7,5,24
R3S5Q0AQWG,1,5,inicialization,0.22014043338849199,0.08757340554811643,0.0,10,33,1732,9,10,199
73AV6S93WU,1,2,inicialization,0.31553493304159985,0.005912385654102015,1.0,18,29,1287,3,18,654
VFU2FGNRXI,1,3,inicialization,0.2179802154848477,0.05323543596979197,1.0,38,29,1621,7,38,905
Y8W03H4QB1,1,0,inicialization,0.20408527019747857,0.026523355471078647,1.0,11,24,589,6,11,218
DC084RJ4AA,1,2,inicialization,0.23090243122283294,0.04002368549024071,0.0,34,14,2043,6,34,1292
52BNUFPW2V,1,4,inicialization,0.35339445078119347,0.0108911316212279,1.0,24,29,1504,2,24,865
5NCHLX87PN,1,0,inicialization,0.19402927009251425,0.05982583376021133,1.0,5,32,1814,7,5,24
ZOMZE474R2,1,5,inicialization,0.232143257976696,0.07794243786802624,0.0,27,9,1673,8,27,1582
JEVMCXH5HW,1,2,inicialization,0.4129610835190104,0.0013799893555090925,1.0,12,22,2094,2,12,283
EVRZ49IBLB,1,1,inicialization,0.27857105696149176,0.02743902134589904,1.0,32,34,1404,4,32,791
9L8PON664B,1,3,inicialization,0.33391789588448995,0.00990057486242546,0.0,3,15,2426,5,3,8
SBREVQ4D9N,1,0,inicialization,0.2789822251256121,0.00463225081056895,1.0,3,38,55,7,3,8
G5V4PXOQP3,1,2,inicialization,0.2121737539256976,0.08312688412982283,1.0,32,17,978,8,30,978
0YSLCT8X0K,1,0,inicialization,0.29159886041914973,0.002941713922814393,1.0,8,29,2360,5,8,88
LOLWK6JYIJ,1,1,inicialization,0.2920531093530542,0.002941713922814393,1.0,8,35,1270,5,8,86
5A3K3EPJR3,1,0,inicialization,0.26055549814497514,0.011905653462904509,0.0,11,28,436,5,11,221
I3F7NWH963,1,1,inicialization,0.49148661906901747,5.192434622758313e-05,1.0,8,19,1070,1,8,77
1349TOMRXN,1,0,inicialization,0.2988693126990164,0.001352030092155787,1.0,6,21,1551,4,6,43
TFK0MP2NTG,1,2,inicialization,0.4131078430952214,0.0012761406630539263,1.0,11,10,35,3,9,35
AOCNZJL5EC,1,0,inicialization,0.3343853681037703,0.00036147333335334597,1.0,19,30,470,3,19,470
JP5T9EALJ2,1,2,inicialization,0.21702584797102498,0.06514708070341513,0.0,33,20,2083,7,31,1044
AXUQ4XG723,1,3,inicialization,0.3158177908056783,0.017509488675000462,1.0,30,20,2469,3,30,1109
KJTKCSEHOH,1,3,inicialization,0.25409763291780196,0.03825426353802519,1.0,33,39,2463,5,31,695
485A8SWPM1,1,1,inicialization,0.2005073977786893,0.07411201878862494,0.0,18,22,2229,7,18,698
8XBLADN0X1,1,1,inicialization,0.21232751433710162,0.0425530002785941,0.0,12,39,2273,6,12,261
F347XJ7Q7V,1,3,inicialization,0.42879014344980515,0.006596389061137908,1.0,18,24,2101,1,18,673
ZO0CJK8XIM,1,0,inicialization,0.21864421875787388,0.022823745802365902,0.0,8,2,432,6,8,120
HI4FN5I2JT,1,5,inicialization,0.4530659795064981,0.008626431289610936,1.0,24,15,90,2,15,90
IVYLHD7USS,1,5,inicialization,0.36480971225268266,0.01873670062718613,1.0,27,40,1526,2,27,742
HBUGW0ML0V,1,2,inicialization,0.21755173772678482,0.045419823317426444,0.0,31,38,1470,6,28,682
T7QAOJKMXO,2,0,inicialization,0.3793631166714979,1.997090239513888e-06,1.0,18,14,366,2,18,366
AOCNZJL5EC,2,0,inicialization,0.3343853681037703,0.00036147333335334597,1.0,19,30,470,3,19,470
4FWPOJSZIB,2,0,crossover,0.2992503737954645,0.001091409815898281,0.0,6,22,1597,4,6,37
1349TOMRXN,2,0,inicialization,0.2988693126990164,0.001352030092155787,1.0,6,21,1551,4,6,43
36XS9NZ88E,2,0,mutation,0.2889110261874174,0.0014299166114970507,1.0,9,19,1253,5,9,131
SBREVQ4D9N,2,0,inicialization,0.2789822251256121,0.00463225081056895,1.0,3,38,55,7,3,8
2FYOZ9SX0O,2,0,crossover,0.2630138004683036,0.008674361455359603,0.0,10,36,1721,5,10,158
5A3K3EPJR3,2,0,inicialization,0.26055549814497514,0.011905653462904509,0.0,11,28,436,5,11,221
TLBE3CFDY2,2,0,mutation,0.25380730828614406,0.015085021124222053,1.0,15,28,1421,5,15,467
H6A5FPU24P,2,0,crossover,0.24182592169756212,0.015814957606766877,1.0,13,28,2250,5,13,330
EYC5ACA3N9,2,0,mutation,0.21558973793119385,0.020191580866677272,1.0,8,27,1053,6,8,91
Y8W03H4QB1,2,0,inicialization,0.20408527019747857,0.026523355471078647,1.0,11,24,589,6,11,218
HCIDOWQVHD,2,0,crossover,0.20334228284671596,0.03387364609763577,1.0,10,20,1751,6,10,177
223B3VIYWY,2,0,inicialization,0.19402927009251425,0.05982583376021133,1.0,5,33,1812,7,5,24
